Name,Category,Latitude,Longitude,Area,Distance to center
Gostilna Pod vrbo,Diner,46.04074869999999,14.5033324,34,1203.9078894077074
Gurman gostilna,Eastern European Restaurant,46.03588418363465,14.501693758459338,34,1758.7779143201044
mmmetka-dreammmy cupcakes,Cupcake Shop,46.04185674194472,14.50489407130783,34,1065.6611874734722
Gostišče Julči,Eastern European Restaurant,46.0402025455265,14.49694734892057,34,1432.6788620059435
Gostisce Milka,Restaurant,46.03976058959961,14.50101089477539,34,1353.0910612156156
Galus,Fast Food Restaurant,46.04173387948273,14.497819271037665,34,1251.6102356505025
Don’t tell mama,Restaurant,46.037939,14.49905,34,1593.2993733611358
Slaščičarna Viki,Dessert Shop,46.039131593259455,14.500775002597306,34,1425.2966527901074
Pekarna Prule,Bakery,46.04221444426611,14.512196219299236,35,1125.642936286558
Gostilna Livada,Restaurant,46.03539756,14.50933166,35,1797.0833879837126
Cajnica Primula,Tea Room,46.04080200195313,14.514732360839846,35,1355.1636963129322
Kuči,Gastropub,46.04202299416125,14.514851809097939,35,1243.9255367737858
Pr' babi in dediju,Snack Place,46.03821687006271,14.517668983095104,35,1718.1550942705815
Kavarna & Klub Andora,Café,46.038457258830775,14.51662974955996,35,1654.3218438512615
Špica Caffe,Café,46.040098165385196,14.511389195621774,35,1322.1419803201904
Garaža,Pizza Place,46.03419346844692,14.526272981860476,36,2469.8539314637437
Bar BarJan,Café,46.03589425336904,14.52423417983124,36,2223.6001455754576
Pekarna Kruhek,Bakery,46.03587720440872,14.523256221291835,36,2178.1001242975426
Gostilna Pod Golovcem,Food,46.040147220478964,14.543690440159454,37,3167.558636499195
Tortarna Pupi,Dessert Shop,46.039153534461114,14.542420690773234,37,3124.0954378710553
Gostilna Pecaric,Restaurant,46.044964947774275,14.451445756495808,40,4289.897039636991
Pri slovenki,Snack Place,46.049322,14.450959,40,4273.5020751434195
Halo Štručka,Pizza Place,46.044858041495935,14.451492726802824,40,4288.318054533756
Pr Kovač,Café,46.042582,14.450910999999998,40,4382.389758128801
Bistro FTP,Bistro,46.05048512093173,14.459929485426311,41,3574.390853418256
Chive Caffe,Café,46.0503444860795,14.460425717757218,41,3536.494595953621
Pri Slovenki,Eastern European Restaurant,46.04794567912197,14.461361617047846,41,3483.4815619130995
Pr' Malgejevih,Burger Joint,46.047094,14.455869,41,3916.7456637419737
Azur - tratorija s picami,Pizza Place,46.04507276334303,14.473760746383725,42,2599.779738018751
Pekarna Legiša,Bakery,46.042522,14.469164000000001,42,3024.262736451229
Shangri-la,Lounge,46.048237310395116,14.479771803174488,42,2067.570873464983
Simpl je jest,Restaurant,46.04499435424805,14.471505165100098,42,2770.4630932852656
Pekarna Dolina,Bakery,46.044844314381706,14.475817477907036,42,2454.358515531832
Biološko središče,Diner,46.05103572393129,14.469841589527759,42,2806.0912130087545
Galerija Grad,Dessert Shop,46.04710884648365,14.480369970180796,43,2047.5770981637786
"Katrca, Hiša piva in kulinarike",Restaurant,46.05050413120118,14.485517198008488,43,1595.7936797606728
Volta cafe,Pizza Place,46.04564136129807,14.489822492699163,43,1413.1881186730136
Loncek kuhaj,Restaurant,46.044904514283246,14.489505094871427,43,1473.5329979404478
Caffe Famel,Café,46.04414320315445,14.485691941230098,43,1773.6514304666114
Safran Turška Restavracija,Turkish Restaurant,46.042878,14.480749,43,2178.867172846044
UFO food&drink,Snack Place,46.05108797996387,14.486673944033058,43,1503.5197792001768
Vevska pekarna,Bakery,46.04410078474722,14.481302866949868,43,2083.693725853945
Lonček Kuhaj,Restaurant,46.042983,14.491714000000002,43,1454.6138630284036
Art Bread,Bakery,46.04517,14.480709,43,2083.5776036281554
Gostilna In Pizzerija Čiro,Bistro,46.04925155639648,14.481400489807127,43,1926.2189946235508
Famel Burek,Fast Food Restaurant,46.04446029663086,14.485820770263672,43,1748.9301792584547
proteini,American Restaurant,46.04889678955078,14.485339164733887,43,1630.4938465982048
Kitajska restavracija Zlato jabolko,Chinese Restaurant,46.044913530349724,14.485853,43,1725.006713785377
Trocadero,Fast Food Restaurant,46.04326119576826,14.481341288423733,43,2119.1333703868895
Dunajska Pekarna in slaščičatna,Bakery,46.046241124776174,14.491996056858726,43,1233.1355524275682
Kitajski Lanzhou Lamian,Chinese Restaurant,46.043406944778326,14.491360065992046,43,1446.235038064352
Kekec Bar,Café,46.04329995209525,14.481154996754816,43,2130.351722223147
Langus Caffe,Café,46.04587923657116,14.492170473719765,43,1240.6321300079687
Roštilj in pizzerija za pumpo,Buffet,46.04452133178711,14.48555850982666,43,1764.2104936465832
proteini futr,Snack Place,46.04889678955078,14.485339164733887,43,1630.4938465982048
Pekarna Sameja,Bakery,46.043063000000004,14.481145000000001,43,2142.327182517879
Žolna bar,Bar,46.04800137635477,14.487876571476034,43,1460.0092392129754
Študentska Restavracija FE In FRI,Snack Place,46.04526284698977,14.489671351528731,43,1443.057758795152
Kitajski Lanzhoulamian,Chinese Restaurant,46.043915662651386,14.49147466222853,43,1405.0121893663413
Wildwest Saloon,Mexican Restaurant,46.04299868240746,14.480651914195144,43,2179.8480141839204
BeRİ2,Doner Restaurant,46.043063000000004,14.481401000000002,43,2124.484033481014
Okrepčevalnica Vida,Diner,46.04707,14.493182999999998,43,1109.6064894477167
Rožna hiša,Diner,46.04699593669518,14.485588673930204,43,1661.1736507672622
Okrepcevalnica Grm,Café,46.043817,14.49136025,43,1418.6495180847244
Maxi,Department Store,46.050603414574574,14.500996753797427,44,404.6300181330336
Pop's Place,Burger Joint,46.050281,14.50591,44,126.04255652347058
Kavarna STOW,Coffee Shop,46.04674205765245,14.504249095916743,44,537.9176779253363
Le Petit Café,Café,46.047173,14.502659,44,540.6426881801085
TOZD,Bar,46.04733033411805,14.506019353866575,44,453.2305854066794
DA BU DA Asian Fusion & Bar,Thai Restaurant,46.0509021797291,14.501864088421204,44,332.29116801465165
Pop’s Pizza and Sport,Pizza Place,46.047669,14.505408,44,418.94509332690933
Zlata Ribica,Mediterranean Restaurant,46.050176684598036,14.505882561206818,44,137.80631339746287
Lars & Sven Burgers,Burger Joint,46.050670000000004,14.502594,44,283.1478274666381
Sorbara,Steakhouse,46.04684967995962,14.506086247925081,44,506.6181911105494
Paninoteka +,Sandwich Place,46.048458872574635,14.505439204372795,44,331.66959477416384
Foculus,Pizza Place,46.04801126694887,14.502157345929385,44,485.2067455297847
LP,Café,46.04782359369601,14.504764184600049,44,411.48218464136886
Platana,Café,46.050172583852074,14.504718494883189,44,173.80095890117366
Bazilika Bistro,Bistro,46.04976957931181,14.49761567863908,44,681.0928498927511
Divine,Lounge,46.04987139307322,14.50577527284622,44,172.54118135178766
Slovenska hiša,Bistro,46.04981573163047,14.505619423920994,44,180.7363537920337
Romeo,Café,46.04802723716517,14.50603151138618,44,375.76256906959094
Slaščičarna Lolita,Dessert Shop,46.05069082124749,14.505794684639074,44,83.00697687664454
Čajna Hiša Pod Velbom,Tea Room,46.048974,14.506383,45,271.4056737836148
Kavarna Rog,Café,46.05078991286292,14.516488947985374,45,807.2619001067022
LajBah,Pub,46.04414081207518,14.50655609913514,45,808.4991832132595
Grajska Kavarna,Café,46.048946392594935,14.50875111430442,45,342.14757986397393
Robba,Restaurant,46.049673831304595,14.50656704444284,45,196.12602357908867
Gostilna Sokol,Eastern European Restaurant,46.050236,14.50745,45,167.1513946164151
Verace,Pizza Place,46.0472617213831,14.514355855916664,45,788.0509260773724
Vigò,Ice Cream Shop,46.050496059335664,14.506693706915467,45,111.37775456348614
Menagerie,Bakery,46.046279,14.508128,45,591.3476126735853
Pritličje,Café,46.04984976133886,14.506746541528866,45,180.32488789495582
Daktari,Bar,46.050424,14.509745,45,302.8327666956721
Julija,Italian Restaurant,46.04796410481643,14.50617735805613,45,382.7987166207687
Güjžina - The Soul of Pannonia Restaurant,Eastern European Restaurant,46.049245912484025,14.50626879930496,45,240.64325918517045
Cafetino,Coffee Shop,46.04808987168066,14.50620710849762,45,368.86794852411805
Vino & Ribe,Fish & Chips Shop,46.047261003691816,14.506445284767047,45,461.69056782727233
Hiša Pod Gradom,Restaurant,46.04950784036683,14.511527894813426,45,470.4473179237471
Kavarna Mango,Café,46.048111769710104,14.523906372471245,46,1426.2683110341736
Grad Kodeljevo,Pizza Place,46.05008810355152,14.530969050393754,46,1930.5718219145328
Pekarna Dona,Bakery,46.05101713080548,14.528185428877402,46,1710.0982131486624
tunnel,Restaurant,46.0493,14.5248,46,1466.3980259761677
Drobtin'ca,Snack Place,46.049015147571744,14.530145879047785,46,1880.2037678970944
Bueno Bar,Café,46.048761,14.522223,46,1282.3275989546567
Pamini caffee,Café,46.048628,14.522067000000002,46,1274.0845232896982
Cenik Kabap,Middle Eastern Restaurant,46.04730606079102,14.52033519744873,46,1192.614626623312
el rebost de la plana,Spanish Restaurant,46.047807,14.523481,46,1403.7606148463235
vikler,Bakery,46.04748671035235,14.522488117218018,46,1341.4304594677212
Okrepcevapnica 10 v pol,Restaurant,46.047911015972176,14.544850843453665,47,3024.4727630393486
Okrepčevalnica Štepi,Gastropub,46.0481053590775,14.542030692100502,47,2805.2467406613678
Lizin Vrt,Dessert Shop,46.04705796755,14.53872411778926,47,2571.109853407427
Kitajska zvezda,Chinese Restaurant,46.048053691966956,14.542028150316625,47,2805.810246060047
DIF Food,Bistro,46.04955020777098,14.532062355908575,47,2020.192836275121
Pohana piška,Fried Chicken Joint,46.048204999999996,14.542176999999999,47,2815.0486931469563
Cesarsko mesto,Chinese Restaurant,46.04667774316571,14.55171531263516,48,3569.6322282749516
Oliva spageterija pizzerija,Italian Restaurant,46.04751946003852,14.545498059683096,48,3079.9703990990465
Caffe POP,Café,46.047331268395936,14.54512803955766,48,3054.656589286722
Pekarna & slaščičarna Štepanjsko naselje,Bakery,46.046852111816406,14.545943260192873,48,3125.2652496668456
Kavarna MAO,Café,46.0503907599656,14.563461542129517,49,4441.092776537047
boca marai,Restaurant,46.05044937133789,14.564336776733398,49,4508.646549934354
Bar Fužine,Café,46.05,14.566670000000002,49,4690.5906505821995
Gostilna Babnik,Restaurant,46.049429741918935,14.567003028804068,49,4718.902454051453
Breakfast Hall,Breakfast Spot,46.052316999999995,14.452525,50,4147.1328889028355
Pizzerija in špageterija BUF,Pizza Place,46.05270810325837,14.450109198827754,50,4335.257243223274
Atrium Restaurant,Restaurant,46.052061,14.452594,50,4141.207280501739
Restavracija XXXL Ljubljana,Restaurant,46.05225933,14.44968223,50,4366.933905782812
The Extra Mile,BBQ Joint,46.05211,14.453954000000001,50,4036.071945134165
Gostilna Rožnik,Diner,46.055678523140095,14.476855189634687,52,2312.157032415911
Restavracija Savana,Restaurant,46.05388938975162,14.471443707233703,52,2695.8783106781643
Safari,BBQ Joint,46.053816999999995,14.471646,52,2679.491118608641
Gostilna Čad,Eastern European Restaurant,46.05521908493017,14.482045645902186,53,1908.8318895808573
Caffe Bienale,Café,46.05471818925695,14.49320445216839,53,1063.361955842833
Gostilna pod Rožnikom,Restaurant,46.05522300492172,14.482107999999998,53,1904.2239618090832
Figovec,Eastern European Restaurant,46.05434706833377,14.503902640559582,54,368.1924818357588
Mini cafe golf,Bar,46.05897950896379,14.497242553903684,54,1085.2468537236527
Nebotičnik,Café,46.05321275439864,14.503692868424805,54,273.58208377063187
Čevabdžinica Sarajevo '84,Eastern European Restaurant,46.052828999999996,14.503973,54,227.9374764515981
Moderna.,Coffee Shop,46.053213882831365,14.499162950816514,54,572.8795814345202
Soba 102,Restaurant,46.05259139910832,14.502918277502587,54,278.9115035424448
Joe Peña's Cantina & Bar,Mexican Restaurant,46.052671606070206,14.50261747540188,54,303.65908389795845
Čolnarna,Café,46.052112913496046,14.494209083153546,54,923.2689551597534
As Aperitivo,Mediterranean Restaurant,46.0514001195652,14.504730348307064,54,105.68629274493416
Sport Caffe,Café,46.0532484161791,14.505673386971846,54,207.2129140004405
The Wok,Noodle House,46.051769549802465,14.505223767808962,54,78.5797866352966
Fresco,Diner,46.05568449982728,14.505184763301028,54,480.5940016214576
Kavarna SEM,Coffee Shop,46.054920310594724,14.515671035975522,55,837.5847934238353
Ek,Breakfast Spot,46.05180993486703,14.51375408893249,55,594.3610926717513
Raw Pasta,Italian Restaurant,46.052831,14.51152,55,448.60109050585737
Namaste Indian Express,Indian Restaurant,46.052363,14.509920000000001,55,314.4274701716853
Veganika,Vegetarian / Vegan Restaurant,46.052846,14.511486999999999,55,446.8060898963709
Nobel Burek,Fast Food Restaurant,46.05598510290529,14.507782825545338,55,525.2866046048341
Mariposa,Café,46.054193,14.511792000000002,55,538.6820334326868
Roza Slon,Thai Restaurant,46.05761831309723,14.508949539883075,55,724.8024766903781
Fari's Delice,Falafel Restaurant,46.056812862964925,14.508253021014955,55,623.5732642467201
Osha,Thai Restaurant,46.052532212404394,14.511059403375835,55,403.9576189749089
Gig,Gastropub,46.05310093952043,14.507870629350169,55,233.00702592000232
Libanonske meze in drugi uzitki,Meze Restaurant,46.052507,14.511528,55,437.7956689451154
Šeherezada,Doner Restaurant,46.05244329972313,14.509983662209905,55,322.1497137844744
Das ist Valter,Eastern European Restaurant,46.05625183320636,14.51909997631533,56,1141.3560134856755
Gostilna Dubočica,Eastern European Restaurant,46.054833,14.530232,56,1906.281793984732
Saraj,Eastern European Restaurant,46.055288,14.519182,56,1100.7422387722793
Pizza Burek Zaloška,Fast Food Restaurant,46.05517624521186,14.531966980970287,56,2045.4865407583304
Gostilna Damajanty,Restaurant,46.05302661126821,14.52244520187378,56,1278.0121467173938
La Storia Caffe,Café,46.05361487713614,14.521516728028006,56,1218.3759634923324
Kitajski Zid,Cantonese Restaurant,46.060236368664825,14.526221767796574,56,1840.8359611251035
Mandibula,Café,46.05370813175086,14.522824047014135,56,1319.6026134354536
SARAJček,Fast Food Restaurant,46.053071,14.522901999999998,56,1313.705944076816
Gostilna Guliver,Restaurant,46.06000145069067,14.51923796044564,56,1395.2660818137324
Halo Pinki - Moste,Fast Food Restaurant,46.05786237859415,14.528743139821625,56,1893.7725894413709
Monopol Caffe,Café,46.05513144606046,14.530828619597585,56,1958.2824291892505
Gostilna Moma,BBQ Joint,46.05483627319336,14.530174255371096,56,1901.976055258733
Slascicarna Rogljicek,Café,46.0534267062672,14.523235780686116,56,1345.3094015142794
Dnevni bar Porodnišnica,Café,46.05364460339694,14.52444076538086,56,1441.3182619413599
Gostilna Storklja,Coffee Shop,46.053507208749636,14.5227028257814,56,1306.2282180159184
Klub Gulliver,Bar,46.06014172555338,14.519314160423507,56,1410.2569089574122
Druga Pomoč,Bar,46.05619472445695,14.519096901430894,56,1138.1652045967505
Breza Caffe,Café,46.053426,14.523067000000001,56,1332.419061451444
Pekarna Zaloška,Bakery,46.05476888459532,14.531264305114744,56,1983.2716253614442
Kava bar zeleni vrt Poliklinika,Café,46.053316404364516,14.519864937802046,56,1086.5056837501172
Coffee.IN,Café,46.05262265652645,14.519839292485766,56,1072.1506625456939
HappyPek Ekspres,Bakery,46.0539046739538,14.519469183113713,56,1071.5275070694045
Kitajska restavracija Lavanda,Chinese Restaurant,46.05982720114874,14.525894189362733,56,1795.3218366057242
Kuhinja Krušič,Restaurant,46.0595933546404,14.527316093444824,56,1877.363513149333
Utrip,Bistro,46.056333,14.519337,56,1161.78508369944
Gostilnica Stara trta,BBQ Joint,46.060254,14.525514000000001,56,1795.8065069116874
Gostila Krpan,Seafood Restaurant,46.053768947917824,14.53034578302474,56,1894.960611759068
Pavon,Pizza Place,46.0540472499906,14.519756582066426,56,1097.1553888065507
Storka,Restaurant,46.053753,14.521426000000002,56,1214.6999726088027
Fast Food Zmaj,Fast Food Restaurant,46.057933829364,14.520752240468864,56,1346.3475198613626
Žmoht,Food Truck,46.056013618318694,14.534751047958126,57,2275.9057654734547
Karamela,Sandwich Place,46.055334,14.53222,57,2068.282400370574
Family'sPizzaExpress,Pizza Place,46.05612394807115,14.534386396408081,57,2251.240241460033
Pianino caffe,Café,46.05591913876939,14.535971494279506,57,2365.7822410507324
Kavarna Internacionala,Café,46.05623,14.535389000000002,57,2329.449184024972
Sladoled Moste,Ice Cream Shop,46.05559158325195,14.533238410949707,57,2151.388074658276
pizza delivery,Pizza Place,46.05597504162308,14.534568786621096,57,2261.198777308637
okrepčevalnica Galeja,Diner,46.05937533369626,14.54092338279243,57,2836.9399975857823
Pekarna Kodeljevo,Bakery,46.053710516753185,14.537852554765172,57,2470.939121285005
Bar Dobra Volja,Café,46.05371514376942,14.532253249597963,57,2040.4992931612812
"Gostilna, pizzerija in bar Jurman",Restaurant,46.056557949168884,14.556772994203731,58,3963.357752793976
Gostilna Portal,Eastern European Restaurant,46.05572094242385,14.546692791134856,58,3178.104422410869
Čevabdžinica Pizzerija Čuk,Pizza Place,46.05479428394936,14.552810719241693,58,3634.766025154972
Produkt bar,Café,46.05607248495731,14.545195924948931,58,3069.9878942033392
Gostilna Anžič,Restaurant,46.053748,14.553939000000002,58,3711.699315529849
Pizzeria Čuk,Restaurant,46.054828448523686,14.552292823791506,58,3595.3030007874654
Boki bar,Café,46.05628426107646,14.557361407586678,58,4004.199911136288
Sombrero bar,Café,46.0546078493023,14.566136945143294,59,4660.129483764439
Blok Cafe,Coffee Shop,46.056503,14.562651999999998,59,4413.254064847638
Bar Lakotnik,Café,46.05465,14.565370999999999,59,4601.391558565537
Pekarna Fužine,Bakery,46.05548187568674,14.559698917084207,59,4172.91292627846
coco CUBANA caffe,Café,46.054678,14.564486145973206,59,4533.374273515917
Njam Njam,Fast Food Restaurant,46.05446755886078,14.56579605,59,4632.660121589212
Bar Borsalino,Café,46.054904,14.558251,59,4054.9019283777943
Okrepčevalnica Azzurro,Fast Food Restaurant,46.054769,14.564105,59,4504.797265867095
Lokus,Café,46.0649349503078,14.469792962307439,62,3186.2856595070825
Kačji pastir,Café,46.06843989280063,14.468246616046414,62,3487.380118490922
Avšič Bistro,Bistro,46.0687704711691,14.47096677293726,62,3333.712431124104
Time Art,Café,46.061889493049456,14.477207598635907,62,2520.8925917961305
Paradiž Koseze,Restaurant,46.06865002455778,14.47537958941329,62,3053.25760578697
MM Kulinarika,Bistro,46.06884538697752,14.471070532879825,62,3332.004579035614
Kuhinja pod hribom,Vegetarian / Vegan Restaurant,46.066754810468176,14.47773035339233,62,2779.901405372596
"Maharaja, indijska restavracija",Indian Restaurant,46.06564632163197,14.490833267265465,63,1974.773940701129
Vodnikova domačija,Restaurant,46.067129972522814,14.48618080119902,63,2329.9932374424093
Na Vasi,Diner,46.066555,14.492926999999998,63,1968.038163617649
Himalaya nepalska restavracija,Indian Restaurant,46.06574765595439,14.490821640420346,63,1984.3476424774215
Office 28,Café,46.0668218255126,14.49192702770233,63,2034.110916426424
Himalaja,Asian Restaurant,46.06563949584961,14.491207122802734,63,1956.9961418928851
In Food,Burger Joint,46.068020000000004,14.490978,63,2185.8873799936828
Sisenski zvon,Restaurant,46.067349,14.491288,63,2110.1412071585682
Litostrojska Pekarna IV,Bakery,46.06930864829538,14.490473778711019,63,2328.169049694972
Stara Pekarna,Bakery,46.06788018000309,14.492898004283678,63,2096.5269813624977
Majolka,Food,46.065483,14.490727,63,1965.2212902990595
Restaurant MHotel,Restaurant,46.06844697717495,14.489189061358823,63,2301.8791026729127
Gostilna Mohoreč,Restaurant,46.066431,14.490857,63,2044.275849143876
Gostilnica in pivnica Šiška,Pub,46.06658764248997,14.492784952363555,63,1976.847764984023
Pr Šabotu,Bistro,46.06599867746697,14.492727894510598,63,1923.6476342418093
Mexico Mediterra Place,Mexican Restaurant,46.06924701857165,14.489767280163585,63,2351.2371543340537
B&b Bar,Café,46.065648848949536,14.493209995082891,63,1870.8344155019947
Nolito,Pizza Place,46.067747,14.485775,63,2402.2958544454104
Kristal Bar,Café,46.06921005249024,14.490727424621582,63,2308.639406144987
Kafeech,Café,46.066625306816206,14.489172577814314,63,2139.169268462761
Radha Govinda,Vegetarian / Vegan Restaurant,46.063021958075296,14.498972577375808,64,1403.729026043544
Pizzeria in špageterija Piazza,Pizza Place,46.064474445913156,14.503342439712148,64,1467.9630600976698
Maratonec,Eastern European Restaurant,46.06894211044033,14.50173599759309,64,1977.9931716988608
Cafe Monet,Café,46.06370667731441,14.503753835521376,64,1379.0392118430207
Izložba,Café,46.06395469002253,14.505985585871592,64,1394.6714258897794
Dobrote vzhoda,Chinese Restaurant,46.06380503006906,14.494397872787347,64,1648.7418182515446
Gostila pri Kersicu,Eastern European Restaurant,46.063301655967095,14.495203946451278,64,1567.8791074284036
Gostilna Keršič,Restaurant,46.06124957688915,14.496592280773935,64,1318.1898934311564
Restavracija Rexij,Eastern European Restaurant,46.0637321472168,14.4935884475708,64,1677.3228339892044
Kavarna Slika,Café,46.06441545363452,14.502748038730545,64,1468.8865438018481
Okrepčevalnica Jagoda,Snack Place,46.06450294655613,14.494289211238911,64,1718.560399106143
Kitajska restavracija Lotus,Chinese Restaurant,46.0690598533919,14.501902665046627,64,1988.7452587526104
Pekarna Tivoli,Bakery,46.06422646955839,14.494362062525994,64,1689.575555757477
Okrepčevalnica Mufi,Middle Eastern Restaurant,46.0628626630793,14.495143413554963,64,1529.552077246188
Pizzeria Piramida,Pizza Place,46.06245793834734,14.495428819212735,64,1479.8818762911148
Bar Jež,Café,46.06720697852498,14.505005783822803,64,1758.1703946451153
Gibko klub,Café,46.06743037504672,14.494116572247375,64,2007.7706218246428
Pekarnica,Bakery,46.06076365760538,14.497147203181255,64,1249.4217131926637
Pik as,Middle Eastern Restaurant,46.065553,14.497663000000001,64,1702.3387423274578
Calimero Caffee,Café,46.062744,14.498933,64,1376.5994742124317
Menza Lesnina,Diner,46.06501405894745,14.502814257306909,64,1533.5678677178973
Slaščice Mihalek,Dessert Shop,46.06327630364784,14.494867866462453,64,1579.6577746343385
Bavaria,Café,46.06677957667846,14.50499820668981,64,1710.7488134156124
Dobra Vila,Pizza Place,46.06403133872364,14.493921248093514,64,1690.1007199030926
Pekarna TRG,Bakery,46.06188125454981,14.514974506724636,65,1351.8007607543552
Panorama: Cafe,Café,46.06072017512293,14.513357387932501,65,1177.8114246402233
Plac,Food Court,46.06218274676113,14.508504994140475,65,1212.1112503566358
Svetilnik,Pizza Place,46.061864469008796,14.514016596289544,65,1314.0241756270382
Sladka jama,Cupcake Shop,46.063396222219666,14.51454096647343,65,1484.1873188166476
Pingvin Okrepcevalnica,Café,46.06365389121933,14.509019529336516,65,1379.8834731338877
Kitajski Dvor,Chinese Restaurant,46.06189443059756,14.507756654661687,65,1172.7053914998255
Raubar Cafe & Restavracija,Café,46.06421451811766,14.5065632990182,65,1423.9852385397132
Istanbul kavarna,Café,46.063204999999996,14.50815,65,1320.9139491275564
Kafetarija Raj,Café,46.06482634426917,14.508936007961696,65,1507.6363965636106
Brejk,Buffet,46.06190298043086,14.508940021387591,65,1187.172015995922
Halo Janez,Pizza Place,46.06446085471897,14.509092916450578,65,1469.3247847328448
Panino`s,Sandwich Place,46.062996685290756,14.508206742661798,65,1298.4755764027714
Mcberry's,Coffee Shop,46.065363,14.507094,65,1553.1041424567484
Malca pr' Petri,Restaurant,46.064064425908825,14.508617892125676,65,1420.3143784572947
Mozart Bar,Café,46.06391585182295,14.50910347909756,65,1409.6729954025186
Pekarna Hlebec,Bakery,46.06720168401248,14.5155908675035,65,1903.1029175434048
Zlato runo,Eastern European Restaurant,46.06048014473754,14.515294799965064,65,1234.3800980112069
Happy Smoothie,Vegetarian / Vegan Restaurant,46.06380543232976,14.509070797368615,65,1397.150594200556
Pizzerija Gregorino,Pizza Place,46.066939060081346,14.515637971532191,65,1877.6396437593287
Žito,Bakery,46.06059942238789,14.507175184390428,65,1025.1067980894873
Luna,Diner,46.063762,14.51345,65,1486.4743625277044
Okrepčevalnica Boem,Restaurant,46.062073,14.5146475,65,1357.685572372144
Pri Konjskem repu,Restaurant,46.064654,14.509120000000001,65,1490.8555872402044
Svarunov Hram,Diner,46.06156283829294,14.507678817501136,65,1135.4116782715014
Kitajska restavracija Shaolin,Chinese Restaurant,46.060516185446346,14.514678191091404,65,1210.8393490936044
OrganicoCafé,Café,46.06420333546632,14.510339900964384,65,1459.7062299473191
Mikavna,Café,46.064123649142395,14.510451106925636,65,1453.0491658752132
Royal Thai Cousine,Asian Restaurant,46.06127166748047,14.5075044631958,65,1101.8253074103309
Restavracija Žličnica,Restaurant,46.0655746459961,14.509212493896484,65,1593.0678339182364
Kavarnica Atrij,Café,46.061953946778075,14.513961552143234,65,1320.8611961463491
Ambient,Lounge,46.067343,14.517411,65,1975.8529095659185
Babičina Pekarna,Bakery,46.060385545600866,14.507071395784715,65,1000.7769257395373
Pri Babici,Restaurant,46.06705034417104,14.515442078988421,65,1883.1452653390827
Za Prijatelje,Gastropub,46.064209000000005,14.508996,65,1440.5008419014578
Simon Coffea,Café,46.06167,14.50919,65,1165.554133054782
Terasa bar,Sports Bar,46.06218720276781,14.514772938540561,65,1373.5024143577139
Alegria,Italian Restaurant,46.066029689759944,14.514992324657285,65,1765.0706001021586
ARTbalkanika,Café,46.066912,14.517646,65,1941.3291189561826
Pizza Marija,Pizza Place,46.0604122814716,14.506845474243164,65,1002.5769868550854
Fast food NOBEL,Fast Food Restaurant,46.06147168787624,14.507574962702176,65,1124.4933394905697
zlati krožnik,Chinese Restaurant,46.06539128396107,14.509379374154749,65,1574.956289963612
Oštarija Petrinka,Restaurant,46.062114628958895,14.51490081176985,65,1371.3607301777795
Cezar - Ruska - Gruzinska Gostilna,Russian Restaurant,46.060959000000004,14.514688,65,1252.6871042612509
Bistro SMILJ,Café,46.063342999999996,14.513732000000001,65,1452.3017663803305
laStoria,Restaurant,46.06694344099453,14.515388862351875,65,1870.592867587997
Restavracija Žabec,Diner,46.0658914434142,14.509766397263169,65,1634.7829727859626
Bar Fontana,Bar,46.062022999999996,14.51426,65,1338.4230262133585
Cubo,Restaurant,46.06417546633904,14.527452886104586,66,2178.3861839260653
Baza No.01,Restaurant,46.064957,14.522737,66,1981.521611117023
Majmun,BBQ Joint,46.06917495132966,14.522031246023461,66,2328.2260772472664
Bistro Okrepcevalnica Zelena Jama,Snack Place,46.063428,14.531595000000001,66,2382.999175927518
Brankov kuća,Sushi Restaurant,46.065394,14.521721,66,1969.462948819332
Gostilna Pogača,Diner,46.062974127524434,14.531711477472596,66,2362.6476199188955
Burek savsko naselje,Fast Food Restaurant,46.06260843437155,14.5244300365448,66,1887.5714131596078
Kavarna Natura,Café,46.06094,14.528093,66,2005.0645135524285
pr krtku in ribici,Coffee Shop,46.060516457277544,14.520789518139074,66,1522.5082763180915
Gostilna Čarda,Restaurant,46.06444503053283,14.525801193430786,66,2103.6097713584754
Nom Nom,Restaurant,46.064269384509814,14.528232988292336,66,2231.2047876796337
Savski hram,Fast Food Restaurant,46.064947666344054,14.522901548836984,66,1989.034916845568
Šef'la,Restaurant,46.068651785282114,14.520557139101234,66,2219.472293878589
Burek Savc,Diner,46.06415521611477,14.521440910328796,66,1848.70431545898
Trafika Futr,Burger Joint,46.060806,14.531537,66,2228.7490338823122
Arcana,Coffee Shop,46.06922984702498,14.521931898590354,66,2329.350590688414
caffe na Žalah,Café,46.068232307792776,14.529086233663607,66,2581.107560275357
Nik's Bar,Café,46.06472656718128,14.521133381211175,66,1883.0157287828408
Halo Katra,Food,46.061450885204884,14.526043537030274,66,1905.0021856435126
brunarca,Café,46.067133834628045,14.51983898158912,66,2046.0879678761835
Okrepčevalnica Ada,Fast Food Restaurant,46.06335901714898,14.531872865765415,66,2396.5762372824497
Brunch,Diner,46.067614,14.54178,67,3296.8854947331347
Lunch at the ranch,BBQ Joint,46.066747,14.539532999999999,67,3098.655849648707
Soba'Room,Café,46.067263464964064,14.543451798145766,67,3385.5275310812567
Crystal Caffe,Café,46.066864,14.541236999999999,67,3216.5019963423656
